neighbourhood_cleansed,week_start,price_calendar
Venustiano Carranza,2021-04-05,650.9571016548499
Venustiano Carranza,2021-04-12,640.4704774238363
Venustiano Carranza,2021-04-19,637.5481823891278
Venustiano Carranza,2021-04-26,639.5235720777346
Venustiano Carranza,2021-05-03,636.9930196693915
Venustiano Carranza,2021-05-10,637.9396010097415
Venustiano Carranza,2021-05-17,634.5488819219753
Venustiano Carranza,2021-05-24,634.209176098537
Venustiano Carranza,2021-05-31,1314.3576236589784
Venustiano Carranza,2021-06-07,1525.1633972552784
Venustiano Carranza,2021-06-14,1525.1599598281534
Venustiano Carranza,2021-06-21,1524.5454296242854
Venustiano Carranza,2021-06-28,1528.433505355243
Venustiano Carranza,2021-07-05,1534.713275751727
Venustiano Carranza,2021-07-12,1536.059112207339
Venustiano Carranza,2021-07-19,1536.2384023831905
Venustiano Carranza,2021-07-26,1535.2648789329044
Venustiano Carranza,2021-08-02,1535.3769695753876
Venustiano Carranza,2021-08-09,1535.1021964278073
Venustiano Carranza,2021-08-16,1534.4637417678732
Venustiano Carranza,2021-08-23,1552.9514880997606
Venustiano Carranza,2021-08-30,1762.7985237866149
Venustiano Carranza,2021-09-06,1799.6076683571828
Venustiano Carranza,2021-09-13,1760.758295700324
Venustiano Carranza,2021-09-20,1760.9355090220686
Venustiano Carranza,2021-09-27,1762.1304574942835
Venustiano Carranza,2021-10-04,1763.4937785766117
Venustiano Carranza,2021-10-11,1762.7035938995018
Venustiano Carranza,2021-10-18,1762.6282420040511
Venustiano Carranza,2021-10-25,1763.376255386192
Venustiano Carranza,2021-11-01,1861.8216237103425
Venustiano Carranza,2021-11-08,1776.8404470958353
Venustiano Carranza,2021-11-15,1776.9883864771998
Venustiano Carranza,2021-11-22,1777.435113055422
Venustiano Carranza,2021-11-29,1779.3017676148254
Venustiano Carranza,2021-12-06,1781.1066816977166
Venustiano Carranza,2021-12-13,1781.5792345175457
Venustiano Carranza,2021-12-20,1782.1430164426533
Venustiano Carranza,2021-12-27,1782.3511345925108
Venustiano Carranza,2022-01-03,1785.084060081325
Venustiano Carranza,2022-01-10,1790.3934598352328
Venustiano Carranza,2022-01-17,1792.1327840909091
Venustiano Carranza,2022-01-24,1791.8585118914336
Venustiano Carranza,2022-01-31,1796.1687146402448
Venustiano Carranza,2022-02-07,1799.393151869682
Venustiano Carranza,2022-02-14,1798.8868876651363
Venustiano Carranza,2022-02-21,1796.4145959984696
Venustiano Carranza,2022-02-28,1692.6200889708482
Xochimilco,2021-03-01,1026.3597191532347
Xochimilco,2021-03-08,1144.6388812315504
Xochimilco,2021-03-15,1137.832976844584
Xochimilco,2021-03-22,1126.6516581632654
Xochimilco,2021-03-29,1126.7273384353741
Xochimilco,2021-04-05,1130.2732433762978
Xochimilco,2021-04-12,1127.0414566923262
Xochimilco,2021-04-19,1110.320963122091
Xochimilco,2021-04-26,1110.1014836197637
Xochimilco,2021-05-03,1105.5417435954316
Xochimilco,2021-05-10,1103.3835877243876
Xochimilco,2021-05-17,1101.8521251393533
Xochimilco,2021-05-24,1094.506448118545
Xochimilco,2021-05-31,1097.7340385673933
Xochimilco,2021-06-07,1073.3335309881527
Xochimilco,2021-06-14,1073.2463711242071
Xochimilco,2021-06-21,1073.7000275867922
Xochimilco,2021-06-28,1078.6659521384313
Xochimilco,2021-07-05,1075.9704651557593
Xochimilco,2021-07-12,1074.5069547515975
Xochimilco,2021-07-19,1078.2744194297763
Xochimilco,2021-07-26,1073.9103088139077
Xochimilco,2021-08-02,1071.544860763805
Xochimilco,2021-08-09,1065.3450999982547
Xochimilco,2021-08-16,1065.4014909756984
Xochimilco,2021-08-23,1045.775593685831
Xochimilco,2021-08-30,945.1523635095064
Xochimilco,2021-09-06,945.1523635095064
Xochimilco,2021-09-13,945.1523635095064
Xochimilco,2021-09-20,945.1523635095064
Xochimilco,2021-09-27,946.1276382347811
Xochimilco,2021-10-04,947.9853915925344
Xochimilco,2021-10-11,947.4409776731205
Xochimilco,2021-10-18,948.151295133438
Xochimilco,2021-10-25,948.8214721786151
Xochimilco,2021-11-01,952.8080411651839
Xochimilco,2021-11-08,961.0203427524856
Xochimilco,2021-11-15,961.478676085819
Xochimilco,2021-11-22,967.0915968951683
Xochimilco,2021-11-29,981.2588904151404
Xochimilco,2021-12-06,966.9400183150183
Xochimilco,2021-12-13,962.527950843799
Xochimilco,2021-12-20,962.0713536215768
Xochimilco,2021-12-27,962.497940923164
Xochimilco,2022-01-03,963.3713465354091
Xochimilco,2022-01-10,959.492029423949
Xochimilco,2022-01-17,959.6408389477585
Xochimilco,2022-01-24,960.3593763627244
Xochimilco,2022-01-31,962.7041347789116
Xochimilco,2022-02-07,991.3464958900225
Xochimilco,2022-02-14,991.3464958900225
Xochimilco,2022-02-21,991.3464958900225
Xochimilco,2022-02-28,1010.9152852934103
Álvaro Obregón,2021-03-01,1150.2424059369891
Álvaro Obregón,2021-03-08,1148.968620664339
Álvaro Obregón,2021-03-15,1146.8282892772281
Álvaro Obregón,2021-03-22,1132.6415623953044
Álvaro Obregón,2021-03-29,1125.0845349373435
Álvaro Obregón,2021-04-05,1125.724259065197
Álvaro Obregón,2021-04-12,1123.845098894721
Álvaro Obregón,2021-04-19,1124.1788803506001
Álvaro Obregón,2021-04-26,1121.6371108632427
Álvaro Obregón,2021-05-03,1116.3776642574214
Álvaro Obregón,2021-05-10,1111.6184840746507
Álvaro Obregón,2021-05-17,1111.1353093713913
Álvaro Obregón,2021-05-24,1109.0180094597017
Álvaro Obregón,2021-05-31,1132.9725680419494
Álvaro Obregón,2021-06-07,1138.0621126090562
Álvaro Obregón,2021-06-14,1138.2796195665856
Álvaro Obregón,2021-06-21,1139.7851046992196
Álvaro Obregón,2021-06-28,1146.160966815031
Álvaro Obregón,2021-07-05,1142.2514471070663
Álvaro Obregón,2021-07-12,1141.7447854074685
Álvaro Obregón,2021-07-19,1132.0133482402769
Álvaro Obregón,2021-07-26,1129.7927720432194
Álvaro Obregón,2021-08-02,1129.5599361986965
Álvaro Obregón,2021-08-09,1129.3812023913356
Álvaro Obregón,2021-08-16,1129.4716903099231
Álvaro Obregón,2021-08-23,1125.5054272883006
Álvaro Obregón,2021-08-30,1021.874866392678
Álvaro Obregón,2021-09-06,1023.2015593132862
Álvaro Obregón,2021-09-13,1023.8013338852494
Álvaro Obregón,2021-09-20,1024.1730274475697
Álvaro Obregón,2021-09-27,1024.6224666046435
Álvaro Obregón,2021-10-04,1023.5374774989522
Álvaro Obregón,2021-10-11,1021.6153703666001
Álvaro Obregón,2021-10-18,1022.2188103742889
Álvaro Obregón,2021-10-25,1021.0484031826456
Álvaro Obregón,2021-11-01,1022.1253471289003
Álvaro Obregón,2021-11-08,1023.7422233780297
Álvaro Obregón,2021-11-15,1024.3187039229458
Álvaro Obregón,2021-11-22,1027.9751934404785
Álvaro Obregón,2021-11-29,1039.8678871433156
Álvaro Obregón,2021-12-06,1042.0094054718709
Álvaro Obregón,2021-12-13,1042.6862081955849
Álvaro Obregón,2021-12-20,1042.8915149000388
Álvaro Obregón,2021-12-27,1042.942490298674
Álvaro Obregón,2022-01-03,1043.0338543900803
Álvaro Obregón,2022-01-10,1040.0665842454214
Álvaro Obregón,2022-01-17,1041.7259487608844
Álvaro Obregón,2022-01-24,1043.9951438723833
Álvaro Obregón,2022-01-31,1046.5649541697908
Álvaro Obregón,2022-02-07,1049.1333004916526
Álvaro Obregón,2022-02-14,1049.1333004916526
Álvaro Obregón,2022-02-21,1049.1333004916526
Álvaro Obregón,2022-02-28,1037.840922920774
